time,x,y,z,mode,station,user_id,trip_id
1576137451,0.0,5.4970870018,9.050082206699999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,0.0,5.688623428300001,8.1690158844,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.2873041928,5.4683566093,7.2592196465,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9289502501000001,5.0757074356,6.742072105399999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.5322890282,4.9703626632999995,6.6079964638,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.8674772978,4.874594688399999,6.9144544601,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.8962076902,4.7022123337,7.4028716087,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.6567876338999998,4.6639051437,8.101978302000001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3407529593,4.7788267136,8.791508674600001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1300631762,4.8554410934,9.1841573715,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1204863787000001,4.7596731186,9.3852710724,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2162544727,4.6351742744,9.5863838196,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3024457693,4.5202527046,9.4523086548,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3886369467,4.6255974769999995,9.021351814299999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137916,-2.0590133667,3.8115692139,7.230489254,WALK,Gersthof,10,_208_
1576137916,-1.7142484188,4.252102375,7.3837180138,WALK,Gersthof,10,_208_
1576137916,-1.5418659449,4.2999863625,7.8529815674000005,WALK,Gersthof,10,_208_
1576137916,-0.9864110947,4.4053311348,8.2935142517,WALK,Gersthof,10,_208_
1576137916,-0.9002198576999999,4.4436383247,8.791508674600001,WALK,Gersthof,10,_208_
1576137916,-1.2162544727,4.4436383247,9.050082206699999,WALK,Gersthof,10,_208_
1576137916,-1.1587935686,4.3670239449,9.1458501816,WALK,Gersthof,10,_208_
1576137916,-1.2162544727,4.2233719826,8.9543142319,WALK,Gersthof,10,_208_
1576137916,-1.3503297566999999,4.2042183876,8.6957406998,WALK,Gersthof,10,_208_
1576137916,-1.3886369467,4.2329487801,8.427590370199999,WALK,Gersthof,10,_208_
1576137916,-1.3694833516999998,4.3957543373000005,8.2647838593,WALK,Gersthof,10,_208_
1576137916,-1.2928689718000002,4.6447510719,8.2073230743,WALK,Gersthof,10,_208_
1576137916,-0.9959878922,4.845864296,8.303091049199999,WALK,Gersthof,10,_208_
1576137916,-0.7757213712000001,5.0852842331,8.5329351425,WALK,Gersthof,10,_208_
1576137916,-0.6799532771,5.2959742546,8.7244710922,WALK,Gersthof,10,_208_
1576137916,-0.8810662031000001,5.2672438622,7.5177931786,WALK,Gersthof,10,_208_
1576137916,-1.3790601491999999,5.5641245842,6.7516489028999995,WALK,Gersthof,10,_208_
1576137916,-1.2066776752,5.573701381699999,7.9200191498,WALK,Gersthof,10,_208_
1576137916,-0.2681505978,5.908889770499999,9.2895021439,WALK,Gersthof,10,_208_
1576137916,-0.0191536136,5.813121795700001,10.0843772888,WALK,Gersthof,10,_208_
1576137916,-0.4596867263,5.4970870018,10.026916503899999,WALK,Gersthof,10,_208_
1576137916,-1.0438719988,5.1140146255,9.2895021439,WALK,Gersthof,10,_208_
1576137916,-1.8100165128999999,4.6926355362,8.5903959274,WALK,Gersthof,10,_208_
1576137916,-2.7198131084,4.3095631599,8.130708694500001,WALK,Gersthof,10,_208_
1576137916,-3.1507694721,3.9743747711,7.8625583649,WALK,Gersthof,10,_208_
1576137916,-3.3806128502,3.763684988,7.7763671875,WALK,Gersthof,10,_208_
1576137916,-3.4189200400999997,3.7732617855,7.9104423523000005,WALK,Gersthof,10,_208_
1576137916,-3.2561142445,3.7924153805,8.2073230743,WALK,Gersthof,10,_208_
1576137916,-3.0933086872000004,3.7732617855,8.4850511551,WALK,Gersthof,10,_208_
1576137916,-2.8538885117,3.8690299988,8.9543142319,WALK,Gersthof,10,_208_
1576137916,-2.5665841103,3.9552211761000002,9.4331550598,WALK,Gersthof,10,_208_
1576137916,-2.2601263523,3.8690299988,9.7300357819,WALK,Gersthof,10,_208_
1576137916,-2.1068975925,3.7349545956,10.0460700989,WALK,Gersthof,10,_208_
1576137916,-2.1930887699,3.5817258358,10.1609916687,WALK,Gersthof,10,_208_
1576137916,-2.5091233253,3.4476504325999997,10.0460700989,WALK,Gersthof,10,_208_
1576137916,-2.8347349167,3.3614592551999998,9.7396125793,WALK,Gersthof,10,_208_
1576137916,-3.0166940688999997,3.3327288628,9.212887764,WALK,Gersthof,10,_208_
1576137916,-3.0071172714,3.4476504325999997,8.8298158646,WALK,Gersthof,10,_208_
1576137916,-2.4995465278999998,3.6487634181999997,8.523358345,WALK,Gersthof,10,_208_
1576137916,-1.9440917969,3.8881835938,8.370129585299999,WALK,Gersthof,10,_208_
1576137916,-1.4844050407,4.252102375,8.341399192799999,WALK,Gersthof,10,_208_
1576137916,-1.3694833516999998,4.4723687172,8.274360656699999,WALK,Gersthof,10,_208_
1576137916,-1.4556746483,4.4915223122,8.331821441699999,WALK,Gersthof,10,_208_
1576137916,-1.6950948237999999,4.3766007423,8.4084367752,WALK,Gersthof,10,_208_
1576137916,-1.9153614044,4.1946415901,8.4371671677,WALK,Gersthof,10,_208_
1576137916,-1.9440917969,3.9552211761000002,8.3797063828,WALK,Gersthof,10,_208_
1576137916,-2.0015525818,3.782838583,8.178592681900001,WALK,Gersthof,10,_208_
1576137916,-2.1452047825,3.782838583,7.9104423523000005,WALK,Gersthof,10,_208_
1576137916,-2.0781669617,3.8786067963,7.6039848328,WALK,Gersthof,10,_208_
1576137916,-1.8866308928,4.1276035309,7.4890627861,WALK,Gersthof,10,_208_
1576137916,-1.7238252162999999,4.3095631599,7.5561003685,WALK,Gersthof,10,_208_
1576137916,-1.4939818381999999,4.4149079323,7.747636795,WALK,Gersthof,10,_208_
1576137916,-1.4460978508000002,4.3957543373000005,8.130708694500001,WALK,Gersthof,10,_208_
1576137916,-1.4748282433000002,4.3957543373000005,8.5520887375,WALK,Gersthof,10,_208_
1576137916,-1.4748282433000002,4.3957543373000005,8.9543142319,WALK,Gersthof,10,_208_
1576137916,-1.5035586357,4.3287167549,9.107542991599999,WALK,Gersthof,10,_208_
1576137916,-1.5035586357,4.2999863625,9.0979661942,WALK,Gersthof,10,_208_
1576137916,-1.4844050407,4.3478703499,9.050082206699999,WALK,Gersthof,10,_208_
1576137916,-1.5418659449,4.3766007423,8.9734678268,WALK,Gersthof,10,_208_
1576137916,-1.5705963372999998,4.3287167549,8.9447374344,WALK,Gersthof,10,_208_
1576137916,-1.5322890282,4.2137951850999995,8.935160636900001,WALK,Gersthof,10,_208_
1576137916,-1.5801731347999999,4.0892963409,8.935160636900001,WALK,Gersthof,10,_208_
1576137916,-1.6759412288999997,4.0222587585000005,8.820239067100001,WALK,Gersthof,10,_208_
1576137916,-1.7621324062000001,4.0605659485,8.6191263199,WALK,Gersthof,10,_208_
